,avaliacao,id_filme,nome,categoria
257,4.162614658473595,260,Star Wars: Episode IV - A New Hope (a.k.a. Star Wars) (1977),Action|Adventure|Sci-Fi
1220,4.158263305322129,1248,Touch of Evil (1958),Crime|Film-Noir|Thriller
1113,4.157202216066482,1136,Monty Python and the Holy Grail (1975),Comedy
1232,4.15242494226328,1260,M (1931),Crime|Film-Noir|Thriller
708,4.151295009475679,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
1206,4.150706940874036,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War
1176,4.149620679966283,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1191,4.144612476370511,1217,Ran (1985),Drama|War
1125,4.1437224669603525,1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
732,4.143538594969645,745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
2245,4.1421990787101945,2329,American History X (1998),Crime|Drama
537,4.139329805996472,541,Blade Runner (1982),Adventure|Drama|Film-Noir|Sci-Fi|Thriller
2102,4.137096774193548,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
1234,4.136766975308642,1262,"Great Escape, The (1963)",Action|Adventure|Drama|War
1207,4.13559592096877,1234,"Sting, The (1973)",Comedy|Crime
2937,4.1353887399463805,3022,"General, The (1927)",Comedy|War
1179,4.128468263017864,1204,Lawrence of Arabia (1962),Adventure|Drama|War
1067,4.128036581880537,1089,Reservoir Dogs (1992),Crime|Drama|Thriller
4899,4.124370743263252,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Action|Adventure|Fantasy
913,4.121562156215622,930,Notorious (1946),Film-Noir|Romance|Thriller
5520,4.12099725526075,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Children|Fantasy
933,4.10707635009311,950,"Thin Man, The (1934)",Comedy|Mystery
1182,4.107007746352009,1208,Apocalypse Now (1979),Action|Drama|War
1172,4.105544660367267,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
1226,4.104206500956023,1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
7039,4.1011608623548925,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Fantasy
7247,4.098616803278689,7361,Eternal Sunshine of the Spotless Mind (2004),Comedy|Drama|Romance|Sci-Fi
5592,4.097315436241611,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
108,4.097025443216379,110,Braveheart (1995),Action|Drama|War
1248,4.094033722438391,1276,Cool Hand Luke (1967),Drama
9660,4.092192324658138,48516,"Departed, The (2006)",Crime|Drama|Thriller
109,4.092024054438993,111,Taxi Driver (1976),Crime|Drama|Thriller
8720,4.091985428051002,27773,Oldboy (2005),Action|Adventure|Crime|Drama|Mystery|Thriller
5871,4.089562764456982,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Fantasy
1192,4.088331515812432,1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller
906,4.087107085775173,923,Citizen Kane (1941),Drama|Mystery
1181,4.085222978080121,1207,To Kill a Mockingbird (1962),Drama
10315,4.0832,60069,WALL·E (2008),Adventure|Animation|Children|Comedy|Romance|Sci-Fi
934,4.082618025751073,951,His Girl Friday (1940),Comedy|Romance
5684,4.081362346263009,5782,"Professional, The (Le Professionnel) (1981)",Action|Drama|Thriller
1244,4.080543933054393,1272,Patton (1970),Drama|War
1239,4.080117244748412,1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War
886,4.079641693811075,903,Vertigo (1958),Drama|Mystery|Romance|Thriller
46,4.078486055776892,47,Seven (a.k.a. Se7en) (1995),Crime|Horror|Mystery|Thriller
2276,4.078212290502793,2360,"Celebration, The (Festen) (1998)",Drama
3111,4.077724358974359,3196,Stalag 17 (1953),Drama|War
602,4.077659574468085,608,Fargo (1996),Comedy|Crime|Drama|Thriller
2119,4.076832151300237,2203,Shadow of a Doubt (1943),Film-Noir|Thriller
7042,4.073613766730402,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary
1222,4.071310116086235,1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
3342,4.068965517241379,3429,Creature Comforts (1989),Animation|Comedy
1193,4.06780878128847,1219,Psycho (1960),Horror|Thriller
1944,4.066687857596948,2028,Saving Private Ryan (1998),Action|Drama|War
1188,4.064398122584207,1214,Alien (1979),Action|Horror|Sci-Fi|Thriller
2240,4.063349184782608,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
3381,4.062277580071174,3468,"Hustler, The (1961)",Drama
2677,4.062090725086319,2762,"Sixth Sense, The (1999)",Drama|Mystery|Thriller
7695,4.0618081180811805,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Action|Crime|Drama|Film-Noir|Mystery
593,4.060185185185185,599,"Wild Bunch, The (1969)",Adventure|Western
1564,4.058601419725117,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
3857,4.058519236986744,3949,Requiem for a Dream (2000),Drama
5852,4.057011900932776,5952,"Lord of the Rings: The Two Towers, The (2002)",Action|Adventure|Fantasy
1861,4.054369918699187,1945,On the Waterfront (1954),Crime|Drama
1124,4.053482587064677,1147,When We Were Kings (1996),Documentary
909,4.053475935828877,926,All About Eve (1950),Drama
925,4.05,942,Laura (1944),Crime|Film-Noir|Mystery
2641,4.04930966469428,2726,"Killing, The (1956)",Crime|Film-Noir
668,4.048780487804878,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
1108,4.048426150121065,1131,Jean de Florette (1986),Drama
10070,4.048020527859237,55820,No Country for Old Men (2007),Crime|Drama|Thriller
3222,4.047445255474453,3307,City Lights (1931),Comedy|Drama|Romance
3375,4.042955326460481,3462,Modern Times (1936),Comedy|Romance
1196,4.042495965572889,1222,Full Metal Jacket (1987),Drama|War
1230,4.038659351962969,1258,"Shining, The (1980)",Horror|Thriller
9656,4.038359788359788,48394,Pan's Labyrinth (El Laberinto del fauno) (2006),Drama|Fantasy|Thriller
1180,4.037161548246411,1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
4784,4.034800949116794,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
1149,4.033505154639175,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Comedy|Drama|Romance
3722,4.033236994219653,3811,Breaker Morant (1980),Drama|War
8858,4.032525510204081,31410,Downfall (Der Untergang) (2004),Drama|War
8776,4.031699346405229,30749,Hotel Rwanda (2004),Drama|War
1270,4.023825966850829,1299,"Killing Fields, The (1984)",Drama|War
3919,4.022999520843316,4011,Snatch (2000),Action|Comedy|Crime|Thriller
5895,4.022579026593076,5995,"Pianist, The (2002)",Drama|War
2774,4.022038567493113,2859,Stop Making Sense (1984),Documentary|Musical
1228,4.020591341077085,1256,Duck Soup (1933),Comedy|Musical
1202,4.019031954887218,1228,Raging Bull (1980),Drama
1255,4.0187332738626225,1283,High Noon (1952),Western
2719,4.017052375152254,2804,"Christmas Story, A (1983)",Children|Comedy
1109,4.015075376884422,1132,Manon of the Spring (Manon des sources) (1986),Drama
2950,4.013452914798206,3035,Mister Roberts (1955),Comedy|Drama|War
3594,4.013215859030837,3683,Blood Simple (1984),Crime|Drama|Film-Noir
1274,4.011111111111111,1303,"Man Who Would Be King, The (1975)",Adventure|Drama
765,4.010008857395926,778,Trainspotting (1996),Comedy|Crime|Drama
3382,4.008361204013378,3469,Inherit the Wind (1960),Drama
3641,4.007682458386684,3730,"Conversation, The (1974)",Drama|Mystery
1174,4.0070354972817395,1199,Brazil (1985),Comedy|Fantasy|Romance|Sci-Fi
1865,4.004838709677419,1949,"Man for All Seasons, A (1966)",Drama
1275,4.0026509572901325,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1197,4.001106194690266,1223,Wallace & Gromit: A Grand Day Out (1989),Adventure|Animation|Children|Comedy|Sci-Fi
888,4.000965250965251,905,It Happened One Night (1934),Comedy|Romance
2915,4.000554323725056,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
1152,4.000348189415042,1175,Delicatessen (1991),Comedy|Drama|Romance
1175,4.0000762078951375,1200,Aliens (1986),Action|Horror|Sci-Fi|Thriller
1064,3.9991673605328892,1086,Dial M for Murder (1954),Mystery|Thriller
1217,3.9982168330955776,1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
2734,3.996932515337423,2819,3 Days of the Condor (a.k.a. Three Days of the Condor) (1975),Drama|Romance|Thriller
3280,3.995943204868154,3365,"Searchers, The (1956)",Drama|Western
352,3.993559718969555,356,Forrest Gump (1994),Comedy|Drama|Romance|War
4143,3.993453355155483,4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
1238,3.991536129358262,1266,Unforgiven (1992),Drama|Western
3004,3.9913793103448274,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
894,3.9909390444810544,911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
948,3.9908963585434174,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
1214,3.9906992766104032,1242,Glory (1989),Action|Drama|War
2458,3.989497474076044,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
1199,3.98935389133627,1225,Amadeus (1984),Drama
290,3.9891852441613587,293,"Léon: The Professional (Léon) (Professional, The) (1994)",Crime|Drama|Romance|Thriller
3592,3.986768243785084,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
937,3.985173824130879,954,Mr. Smith Goes to Washington (1939),Drama
889,3.9838235294117648,906,Gaslight (1944),Drama|Thriller
6675,3.9827790973871733,6787,All the President's Men (1976),Drama|Thriller
911,3.982419127988748,928,Rebecca (1940),Drama|Mystery|Romance|Thriller
1253,3.98159509202454,1281,"Great Dictator, The (1940)",Comedy|Drama|War
1260,3.9808030480656504,1288,This Is Spinal Tap (1984),Comedy|Musical
6249,3.980430528375734,6350,Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Adventure|Animation|Children|Fantasy
1165,3.9802197802197803,1189,"Thin Blue Line, The (1988)",Documentary
9682,3.97972972972973,48780,"Prestige, The (2006)",Drama|Mystery|Thriller
1252,3.978891820580475,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
2607,3.9765974230870365,2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
952,3.975814931650894,969,"African Queen, The (1951)",Adventure|Comedy|Romance|War
1198,3.9755826859045507,1224,Henry V (1989),Drama|War
2124,3.9755434782608696,2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
3180,3.972926267281106,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
936,3.9722430607651913,953,It's a Wonderful Life (1946),Drama|Fantasy|Romance
1328,3.971078431372549,1358,Sling Blade (1996),Drama|Thriller
1185,3.9684959349593494,1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Fantasy|Romance
1866,3.968299711815562,1950,In the Heat of the Night (1967),Drama|Mystery
303,3.967476489028213,306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
453,3.9660222612770943,457,"Fugitive, The (1993)",Thriller
3652,3.965936739659367,3741,Badlands (1973),Crime|Drama|Thriller
3420,3.9637223974763405,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Western
3249,3.9614726027397262,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1645,3.9572374306673823,1704,Good Will Hunting (1997),Drama|Romance
2866,3.9558991981672396,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
3540,3.955040871934605,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
1215,3.9535452322738385,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
881,3.953083109919571,898,"Philadelphia Story, The (1940)",Comedy|Romance
907,3.9523809523809526,924,2001: A Space Odyssey (1968),Adventure|Sci-Fi
1241,3.95219298245614,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
4170,3.9507494646680943,4262,Scarface (1983),Action|Crime|Drama
10124,3.950071326676177,56782,There Will Be Blood (2007),Drama
1264,3.947519083969466,1292,Being There (1979),Comedy|Drama
1225,3.9453654860587792,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
2952,3.9451650943396226,3037,Little Big Man (1970),Adventure|Comedy|Drama|Western
3416,3.943670150987224,3504,Network (1976),Comedy|Drama
2418,3.9431740224102447,2502,Office Space (1999),Comedy|Crime
1235,3.9423225308641974,1263,"Deer Hunter, The (1978)",Drama|War
9015,3.9414596273291926,32587,Sin City (2005),Action|Crime|Film-Noir|Thriller
1210,3.9398395721925135,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama|Fantasy
787,3.939814814814815,800,Lone Star (1996),Drama
1201,3.938864628820961,1227,Once Upon a Time in America (1984),Crime|Drama|Thriller
1231,3.936857080323922,1259,Stand by Me (1986),Adventure|Comedy|Drama
2881,3.93562874251497,2966,"Straight Story, The (1999)",Adventure|Drama
1926,3.935527502254283,2010,Metropolis (1927),Drama|Romance|Sci-Fi|Thriller
1058,3.935483870967742,1080,Monty Python's Life of Brian (1979),Adventure|Comedy
121,3.934917355371901,123,Chungking Express (Chóngqìng Senlín) (1994),Drama|Mystery|Romance
2643,3.934274193548387,2728,Spartacus (1960),Action|Drama|Romance|War
1843,3.9323630136986303,1927,All Quiet on the Western Front (1930),Action|Drama|War
1219,3.931950745301361,1247,"Graduate, The (1967)",Comedy|Drama|Romance
28,3.931017369727047,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
1263,3.929001026844653,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure
1724,3.9281984334203655,1797,Everest (1998),Documentary|IMAX
2977,3.9275766016713094,3062,"Longest Day, The (1962)",Action|Drama|War
1265,3.9275286757038583,1293,Gandhi (1982),Drama
1245,3.9272727272727272,1273,Down by Law (1986),Comedy|Drama
1017,3.9271356783919598,1036,Die Hard (1988),Action|Crime|Thriller
3277,3.9270967741935485,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama
2922,3.9267441860465118,3007,American Movie: The Making of Northwestern (1999),Documentary
1869,3.9257736943907156,1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller
3489,3.924516311255472,3578,Gladiator (2000),Action|Adventure|Drama
1068,3.923274514183605,1090,Platoon (1986),Drama|War
893,3.9232633279483036,910,Some Like It Hot (1959),Comedy|Crime
2703,3.9220516962843295,2788,Monty Python's And Now for Something Completely Different (1971),Comedy
1184,3.922051490790679,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
899,3.92192429022082,916,Roman Holiday (1953),Comedy|Romance
3113,3.9211206896551722,3198,Papillon (1973),Drama
1855,3.9196787148594376,1939,"Best Years of Our Lives, The (1946)",Drama|War
892,3.9193548387096775,909,"Apartment, The (1960)",Comedy|Drama|Romance
1204,3.9191834451901566,1231,"Right Stuff, The (1983)",Drama
1221,3.916001596169194,1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
287,3.9153633854645813,290,Once Were Warriors (1994),Crime|Drama
9076,3.9152977412731005,33166,Crash (2004),Crime|Drama
6762,3.913214990138067,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6004,3.9119047619047618,6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
10262,3.9096806387225547,59315,Iron Man (2008),Action|Adventure|Sci-Fi
2646,3.9096385542168677,2731,"400 Blows, The (Les Quatre cents coups) (1959)",Crime|Drama
3062,3.9094285124819477,3147,"Green Mile, The (1999)",Crime|Drama|Fantasy
1672,3.909424989191526,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
1223,3.908450704225352,1251,8 1/2 (1963),Drama|Fantasy
8891,3.9083457526080476,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance|Sci-Fi
1216,3.9063969896519284,1244,Manhattan (1979),Comedy|Drama|Romance
1659,3.9063636363636363,1719,"Sweet Hereafter, The (1997)",Drama
2092,3.9057377049180326,2176,Rope (1948),Crime|Drama|Thriller
916,3.905683192261185,933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
1250,3.9042422379342145,1278,Young Frankenstein (1974),Action|Comedy|Horror
9127,3.903177004538578,33794,Batman Begins (2005),Action|Crime
10108,3.9019947961838684,56367,Juno (2007),Drama|Romance
9678,3.8994334277620397,48738,"Last King of Scotland, The (2006)",Drama|Thriller
9961,3.8984604105571847,54286,"Bourne Ultimatum, The (2007)",Action|Adventure|Mystery|Thriller
220,3.898004987531172,223,Clerks (1994),Comedy
1200,3.896505376344086,1226,"Quiet Man, The (1952)",Comedy|Romance
160,3.8945578231292517,162,Crumb (1994),Documentary
882,3.893845089903181,899,Singin' in the Rain (1952),Comedy|Musical|Romance
8257,3.8928782505910164,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
3945,3.8908045977011496,4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
1212,3.89076982492276,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
2383,3.8906364301389904,2467,"Name of the Rose, The (Der Name der Rose) (1986)",Crime|Drama|Mystery|Thriller
2229,3.8897435897435897,2313,"Elephant Man, The (1980)",Drama
2234,3.889681668496158,2318,Happiness (1998),Comedy|Drama
8771,3.8878958120531153,30707,Million Dollar Baby (2004),Drama
9457,3.8842943854324736,44195,Thank You for Smoking (2006),Comedy
583,3.8833443489755455,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi
2912,3.8830128205128207,2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
8169,3.88268156424581,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Drama
9681,3.8817733990147785,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
1203,3.881766381766382,1230,Annie Hall (1977),Comedy|Romance
9557,3.881188118811881,46578,Little Miss Sunshine (2006),Comedy|Drama
243,3.8795737836751107,246,Hoop Dreams (1994),Documentary
31,3.8777539400940673,32,12 Monkeys (Twelve Monkeys) (1995),Sci-Fi|Thriller
3904,3.8748640811888366,3996,"Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)",Action|Adventure|Drama|Fantasy
3410,3.87448275862069,3498,Midnight Express (1978),Drama
938,3.8741007194244603,955,Bringing Up Baby (1938),Comedy
2833,3.8733261339092873,2918,Ferris Bueller's Day Off (1986),Comedy
4234,3.873212583412774,4327,"Magnificent Seven, The (1960)",Adventure|Western
1318,3.873157894736842,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
2921,3.872661870503597,3006,"Insider, The (1999)",Drama|Thriller
2601,3.872103799814643,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
2110,3.870936672285095,2194,"Untouchables, The (1987)",Action|Crime|Drama
9262,3.869306930693069,38061,Kiss Kiss Bang Bang (2005),Action|Comedy|Mystery|Thriller
1259,3.8681927710843373,1287,Ben-Hur (1959),Action|Adventure|Drama|Romance
3275,3.867949865711728,3360,Hoosiers (1986),Drama
9113,3.8668981481481484,33660,Cinderella Man (2005),Drama|Romance
3190,3.8662721893491123,3275,"Boondock Saints, The (2000)",Action|Comedy|Crime|Drama|Thriller
6755,3.8658536585365852,6867,"Station Agent, The (2003)",Comedy|Drama
3646,3.865441906653426,3735,Serpico (1973),Crime|Drama
2510,3.8653846153846154,2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller
1356,3.86490546032868,1387,Jaws (1975),Action|Horror
7308,3.8629813664596275,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
2563,3.862556561085973,2648,Frankenstein (1931),Horror
471,3.8623314484558504,475,In the Name of the Father (1993),Drama
2048,3.861244019138756,2132,Who's Afraid of Virginia Woolf? (1966),Drama
9786,3.8603351955307263,50872,Ratatouille (2007),Animation|Children|Comedy|Fantasy
10066,3.860240963855422,55765,American Gangster (2007),Crime|Drama|Thriller
2836,3.8601532567049808,2921,High Plains Drifter (1973),Western
1236,3.8596059113300494,1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1088,3.8591160220994474,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
3003,3.858974358974359,3088,Harvey (1950),Comedy
702,3.8585365853658535,714,Dead Man (1995),Drama|Mystery|Western
976,3.85595567867036,994,Big Night (1996),Comedy|Drama
1073,3.854691075514874,1095,Glengarry Glen Ross (1992),Drama
3334,3.853151010701546,3421,Animal House (1978),Comedy
6230,3.852642276422764,6331,Spellbound (2002),Comedy|Documentary
2786,3.8521844660194176,2871,Deliverance (1972),Adventure|Drama|Thriller
7025,3.8511904761904763,7139,In America (2002),Drama|Romance
229,3.850669412976313,232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
1208,3.850361663652803,1235,Harold and Maude (1971),Comedy|Drama|Romance
1261,3.849122807017544,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
5779,3.8489065606361827,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
2859,3.8479212253829322,2944,"Dirty Dozen, The (1967)",Action|Drama|War
575,3.8476027397260273,581,"Celluloid Closet, The (1995)",Documentary
1040,3.847276688453159,1060,Swingers (1996),Comedy|Drama
6976,3.846297282898242,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7257,3.8461538461538463,7371,Dogville (2003),Drama|Mystery|Thriller
9849,3.8450074515648285,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
7935,3.8429423459244534,8638,Before Sunset (a.k.a. Before Sunrise 2) (2004),Drama|Romance
3462,3.8424657534246576,3551,Marathon Man (1976),Crime|Drama|Thriller
8170,3.842314901593252,8874,Shaun of the Dead (2004),Comedy|Horror|Romance
2273,3.841463414634146,2357,Central Station (Central do Brasil) (1998),Drama
1022,3.841394025604552,1041,Secrets & Lies (1996),Drama
1363,3.839171489491319,1394,Raising Arizona (1987),Comedy
9723,3.8377712031558184,49530,Blood Diamond (2006),Adventure|Crime|Drama|Thriller|War
2832,3.837708830548926,2917,Body Heat (1981),Crime|Thriller
728,3.8368094701240136,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
35,3.836068563092633,36,Dead Man Walking (1995),Crime|Drama
1753,3.835897435897436,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1913,3.83576341127923,1997,"Exorcist, The (1973)",Horror|Mystery
1983,3.8338414634146343,2067,Doctor Zhivago (1965),Drama|Romance|War
1082,3.833506763787721,1104,"Streetcar Named Desire, A (1951)",Drama
9179,3.8334745762711866,34405,Serenity (2005),Action|Adventure|Sci-Fi|Western
1414,3.8321428571428573,1449,Waiting for Guffman (1996),Comedy
3891,3.830769230769231,3983,You Can Count on Me (2000),Drama
5129,3.830592105263158,5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
1488,3.829885057471264,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy
2888,3.829313543599258,2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
3010,3.829248366013072,3095,"Grapes of Wrath, The (1940)",Drama
4754,3.8289473684210527,4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
1860,3.828922495274102,1944,From Here to Eternity (1953),Drama|Romance|War
9706,3.8288728769943385,49272,Casino Royale (2006),Action|Adventure|Thriller
8081,3.828690807799443,8784,Garden State (2004),Comedy|Drama|Romance
3935,3.8277600196705186,4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
1868,3.8275700934579437,1952,Midnight Cowboy (1969),Drama
5803,3.826033464566929,5902,Adaptation (2002),Comedy|Drama|Romance
902,3.825586592178771,919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
2417,3.8249804228660924,2501,October Sky (1999),Drama
1992,3.8248823836905386,2076,Blue Velvet (1986),Drama|Mystery|Thriller
0,3.8211330049261085,1,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
9475,3.820888888888889,44665,Lucky Number Slevin (2006),Crime|Drama|Thriller
7273,3.8195812807881775,7387,Dawn of the Dead (1978),Action|Drama|Horror
2216,3.818713450292398,2300,"Producers, The (1968)",Comedy|Musical
211,3.8175355450236967,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama
923,3.817354368932039,940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
1242,3.8158026233604,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
304,3.8157216494845363,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
