,avaliacao,id_filme,nome,categoria
1172,4.297896318557475,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
213,4.297297297297297,215,Before Sunrise (1995),Drama|Romance
523,4.295540796963947,527,Schindler's List (1993),Drama|War
2945,4.291907514450867,3030,Yojimbo (1961),Action|Comedy|Crime|Drama|Thriller
5916,4.291666666666667,6016,City of God (Cidade de Deus) (2002),Action|Crime|Drama
3382,4.288461538461538,3469,Inherit the Wind (1960),Drama
1263,4.288103621730382,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure
1198,4.286259541984733,1224,Henry V (1989),Drama|War
1944,4.280952380952381,2028,Saving Private Ryan (1998),Action|Drama|War
4809,4.277777777777778,4903,In the Bedroom (2001),Drama
229,4.276119402985074,232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
702,4.275510204081633,714,Dead Man (1995),Drama|Mystery|Western
10315,4.274305555555555,60069,WALL·E (2008),Adventure|Animation|Children|Comedy|Romance|Sci-Fi
732,4.271995043370508,745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
3180,4.270758122743683,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
1855,4.269230769230769,1939,"Best Years of Our Lives, The (1946)",Drama|War
10262,4.267857142857143,59315,Iron Man (2008),Action|Adventure|Sci-Fi
1108,4.267857142857143,1131,Jean de Florette (1986),Drama
2915,4.264508928571429,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
583,4.261517102107788,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi
2245,4.257285595337219,2329,American History X (1998),Crime|Drama
3641,4.256410256410256,3730,"Conversation, The (1974)",Drama|Mystery
1232,4.2560975609756095,1260,M (1931),Crime|Film-Noir|Thriller
2240,4.2560073937153415,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
3190,4.2552,3275,"Boondock Saints, The (2000)",Action|Comedy|Crime|Drama|Thriller
1274,4.253289473684211,1303,"Man Who Would Be King, The (1975)",Adventure|Drama
3919,4.251683501683502,4011,Snatch (2000),Action|Comedy|Crime|Thriller
896,4.250542299349241,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
1154,4.25,1177,Enchanted April (1992),Drama|Romance
2592,4.25,2677,Buena Vista Social Club (1999),Documentary|Musical
2458,4.24973544973545,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
737,4.246258945998699,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
587,4.2456424079065584,593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
1175,4.244404425006432,1200,Aliens (1986),Action|Horror|Sci-Fi|Thriller
1195,4.241817155756208,1221,"Godfather: Part II, The (1974)",Crime|Drama
3694,4.24,3783,Croupier (1998),Crime|Drama
887,4.239639639639639,904,Rear Window (1954),Mystery|Thriller
1234,4.237139272271016,1262,"Great Escape, The (1963)",Action|Adventure|Drama|War
3489,4.235038898862956,3578,Gladiator (2000),Action|Adventure|Drama
1228,4.227642276422764,1256,Duck Soup (1933),Comedy|Musical
1124,4.2272727272727275,1147,When We Were Kings (1996),Documentary
3594,4.226415094339623,3683,Blood Simple (1984),Crime|Drama|Film-Noir
8776,4.226415094339623,30749,Hotel Rwanda (2004),Drama|War
1017,4.226161369193154,1036,Die Hard (1988),Action|Crime|Thriller
891,4.226050420168067,908,North by Northwest (1959),Adventure|Mystery|Thriller
6249,4.225099601593626,6350,Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Adventure|Animation|Children|Fantasy
1244,4.224043715846994,1272,Patton (1970),Drama|War
916,4.2228260869565215,933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
2119,4.222222222222222,2203,Shadow of a Doubt (1943),Film-Noir|Thriller
1125,4.2218543046357615,1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
2276,4.22,2360,"Celebration, The (Festen) (1998)",Drama
1176,4.217753623188406,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
1207,4.2175,1234,"Sting, The (1973)",Comedy|Crime
728,4.214971209213052,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
7042,4.214285714285714,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary
7650,4.213058419243986,8132,Gladiator (1992),Action|Drama
9961,4.211508553654744,54286,"Bourne Ultimatum, The (2007)",Action|Adventure|Mystery|Thriller
1187,4.209170305676856,1213,Goodfellas (1990),Crime|Drama
3891,4.208333333333333,3983,You Can Count on Me (2000),Drama
1178,4.208206686930091,1203,12 Angry Men (1957),Drama
4879,4.204301075268817,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1229,4.204142011834319,1257,Better Off Dead... (1985),Comedy|Romance
3722,4.202702702702703,3811,Breaker Morant (1980),Drama|War
1226,4.2,1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western
1200,4.2,1226,"Quiet Man, The (1952)",Comedy|Romance
1261,4.1953125,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary
453,4.19457773512476,457,"Fugitive, The (1993)",Thriller
1206,4.193618881118881,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War
2102,4.193181818181818,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
1253,4.191489361702128,1281,"Great Dictator, The (1940)",Comedy|Drama|War
1188,4.190499875652823,1214,Alien (1979),Action|Horror|Sci-Fi|Thriller
5871,4.1900369003690034,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Fantasy
9660,4.187757909215956,48516,"Departed, The (2006)",Crime|Drama|Thriller
1224,4.187755102040816,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
1169,4.186978297161937,1193,One Flew Over the Cuckoo's Nest (1975),Comedy|Drama
2677,4.186651940675292,2762,"Sixth Sense, The (1999)",Drama|Mystery|Thriller
3342,4.185185185185185,3429,Creature Comforts (1989),Animation|Comedy
3375,4.184931506849315,3462,Modern Times (1936),Comedy|Romance
211,4.184210526315789,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama
1088,4.183333333333334,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1252,4.183333333333334,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama
593,4.182352941176471,599,"Wild Bunch, The (1969)",Adventure|Western
290,4.182198952879581,293,"Léon: The Professional (Léon) (Professional, The) (1994)",Crime|Drama|Romance|Thriller
81,4.181818181818182,82,Antonia's Line (Antonia) (1995),Comedy|Drama
46,4.18142062019613,47,Seven (a.k.a. Se7en) (1995),Crime|Horror|Mystery|Thriller
1215,4.18141592920354,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
3274,4.180555555555555,3359,Breaking Away (1979),Comedy|Drama
5195,4.178571428571429,5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
2998,4.178571428571429,3083,All About My Mother (Todo sobre mi madre) (1999),Comedy|Drama
299,4.178571428571429,302,Queen Margot (La Reine Margot) (1994),Drama|Romance
352,4.178288029714672,356,Forrest Gump (1994),Comedy|Drama|Romance|War
8858,4.176923076923077,31410,Downfall (Der Untergang) (2004),Drama|War
4234,4.17688679245283,4327,"Magnificent Seven, The (1960)",Adventure|Western
1212,4.175488945578231,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller
2418,4.175145954962469,2502,Office Space (1999),Comedy|Crime
1245,4.175,1273,Down by Law (1986),Comedy|Drama
9179,4.173677069199457,34405,Serenity (2005),Action|Adventure|Sci-Fi|Western
2383,4.173584905660378,2467,"Name of the Rose, The (Der Name der Rose) (1986)",Crime|Drama|Mystery|Thriller
3062,4.173132183908046,3147,"Green Mile, The (1999)",Crime|Drama|Fantasy
899,4.171052631578948,916,Roman Holiday (1953),Comedy|Romance
881,4.170886075949367,898,"Philadelphia Story, The (1940)",Comedy|Romance
9682,4.170873786407767,48780,"Prestige, The (2006)",Drama|Mystery|Thriller
1255,4.169064748201439,1283,High Noon (1952),Western
8891,4.168384879725086,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance|Sci-Fi
3857,4.1676829268292686,3949,Requiem for a Dream (2000),Drama
931,4.166666666666667,948,Giant (1956),Drama
174,4.166666666666667,176,Living in Oblivion (1995),Comedy
3003,4.1640625,3088,Harvey (1950),Comedy
895,4.163461538461538,912,Casablanca (1942),Drama|Romance
9475,4.162983425414365,44665,Lucky Number Slevin (2006),Crime|Drama|Thriller
1197,4.161490683229814,1223,Wallace & Gromit: A Grand Day Out (1989),Adventure|Animation|Children|Comedy|Sci-Fi
3348,4.15934065934066,3435,Double Indemnity (1944),Crime|Drama|Film-Noir
5895,4.159010600706714,5995,"Pianist, The (2002)",Drama|War
3592,4.1568627450980395,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
4786,4.152777777777778,4880,Life as a House (2001),Comedy|Drama
9468,4.1484375,44555,"Lives of Others, The (Das Leben der Anderen) (2006)",Drama
1214,4.148351648351649,1242,Glory (1989),Action|Drama|War
1074,4.147058823529412,1096,Sophie's Choice (1982),Drama
9127,4.145654834761322,33794,Batman Begins (2005),Action|Crime
3540,4.144736842105263,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
1557,4.144681595521344,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
3420,4.142857142857143,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Western
9015,4.140540540540541,32587,Sin City (2005),Action|Crime|Film-Noir|Thriller
9656,4.139484978540772,48394,Pan's Labyrinth (El Laberinto del fauno) (2006),Drama|Fantasy|Thriller
8720,4.138297872340425,27773,Oldboy (2005),Action|Adventure|Crime|Drama|Mystery|Thriller
5592,4.137096774193548,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
1067,4.131498470948012,1089,Reservoir Dogs (1992),Crime|Drama|Thriller
905,4.12987012987013,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
708,4.128571428571429,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
2703,4.1266891891891895,2788,Monty Python's And Now for Something Completely Different (1971),Comedy
1225,4.125560538116592,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller
3410,4.125,3498,Midnight Express (1978),Drama
2836,4.125,2921,High Plains Drifter (1973),Western
293,4.1244309559939305,296,Pulp Fiction (1994),Comedy|Crime|Drama
886,4.123515439429929,903,Vertigo (1958),Drama|Mystery|Romance|Thriller
3111,4.1234567901234565,3196,Stalag 17 (1953),Drama|War
2881,4.121951219512195,2966,"Straight Story, The (1999)",Adventure|Drama
1239,4.121951219512195,1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War
1241,4.1217616580310885,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1238,4.119047619047619,1266,Unforgiven (1992),Drama|Western
1179,4.119013062409289,1204,Lawrence of Arabia (1962),Adventure|Drama|War
1264,4.117117117117117,1292,Being There (1979),Comedy|Drama
1058,4.116038433111604,1080,Monty Python's Life of Brian (1979),Adventure|Comedy
2839,4.1155462184873945,2924,Drunken Master (Jui kuen) (1978),Action|Comedy
1152,4.115284974093265,1175,Delicatessen (1991),Comedy|Drama|Romance
4779,4.114035087719298,4873,Waking Life (2001),Animation|Drama|Fantasy
2601,4.112676056338028,2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
6427,4.112582781456954,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
8257,4.110879904875149,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
220,4.109865470852018,223,Clerks (1994),Comedy
1564,4.109718826405868,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
2977,4.108928571428572,3062,"Longest Day, The (1962)",Action|Drama|War
2306,4.107142857142857,2390,Little Voice (1998),Comedy
883,4.106060606060606,900,"American in Paris, An (1951)",Musical|Romance
3277,4.1059322033898304,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama
1248,4.10545905707196,1276,Cool Hand Luke (1967),Drama
2719,4.1033210332103325,2804,"Christmas Story, A (1983)",Children|Comedy
1860,4.103174603174603,1944,From Here to Eternity (1953),Drama|Romance|War
1191,4.102112676056338,1217,Ran (1985),Drama|War
7695,4.101694915254237,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Action|Crime|Drama|Film-Noir|Mystery
1109,4.1,1132,Manon of the Spring (Manon des sources) (1986),Drama
4784,4.099247412982126,4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4170,4.0985576923076925,4262,Scarface (1983),Action|Crime|Drama
2866,4.098173515981735,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
9457,4.09765625,44195,Thank You for Smoking (2006),Comedy
9706,4.096709870388834,49272,Casino Royale (2006),Action|Adventure|Thriller
2773,4.096612062546537,2858,American Beauty (1999),Drama
1866,4.0964912280701755,1950,In the Heat of the Night (1967),Drama|Mystery
3381,4.095588235294118,3468,"Hustler, The (1961)",Drama
9076,4.09480122324159,33166,Crash (2004),Crime|Drama
934,4.090909090909091,951,His Girl Friday (1940),Comedy|Romance
952,4.089437819420784,969,"African Queen, The (1951)",Adventure|Comedy|Romance|War
5322,4.089219330855019,5418,"Bourne Identity, The (2002)",Action|Thriller
1174,4.088642659279778,1199,Brazil (1985),Comedy|Fantasy|Romance|Sci-Fi
2607,4.087692307692308,2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
7247,4.087573385518591,7361,Eternal Sunshine of the Spotless Mind (2004),Comedy|Drama|Romance|Sci-Fi
6675,4.086956521739131,6787,All the President's Men (1976),Drama|Thriller
5779,4.086956521739131,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
9459,4.086734693877551,44199,Inside Man (2006),Crime|Drama|Thriller
925,4.086206896551724,942,Laura (1944),Crime|Film-Noir|Mystery
1272,4.084466019417476,1301,Forbidden Planet (1956),Drama|Sci-Fi
6004,4.084375,6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
7273,4.083832335329341,7387,Dawn of the Dead (1978),Action|Drama|Horror
4970,4.0835654596100275,5064,"Count of Monte Cristo, The (2002)",Drama|Thriller
2694,4.083333333333333,2779,Heaven Can Wait (1978),Comedy
1064,4.082608695652174,1086,Dial M for Murder (1954),Mystery|Thriller
2832,4.082191780821918,2917,Body Heat (1981),Crime|Thriller
1196,4.082173447537473,1222,Full Metal Jacket (1987),Drama|War
9820,4.079483695652174,51662,300 (2007),Action|Fantasy|War
1149,4.078947368421052,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Comedy|Drama|Romance
1571,4.078552515445719,1625,"Game, The (1997)",Adventure|Mystery|Thriller
3417,4.077464788732394,3505,No Way Out (1987),Drama|Mystery|Thriller
1259,4.075530586766542,1287,Ben-Hur (1959),Action|Adventure|Drama|Romance
2643,4.075301204819277,2728,Spartacus (1960),Action|Drama|Romance|War
1222,4.075246132208157,1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
9723,4.073825503355705,49530,Blood Diamond (2006),Adventure|Crime|Drama|Thriller|War
1186,4.073275862068965,1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller
1645,4.071428571428571,1704,Good Will Hunting (1997),Drama|Romance
10066,4.071129707112971,55765,American Gangster (2007),Crime|Drama|Thriller
721,4.070876288659794,733,"Rock, The (1996)",Action|Adventure|Thriller
2950,4.070652173913044,3035,Mister Roberts (1955),Comedy|Drama|War
1861,4.0703125,1945,On the Waterfront (1954),Crime|Drama
3462,4.069767441860465,3551,Marathon Man (1976),Crime|Drama|Thriller
8170,4.068992248062015,8874,Shaun of the Dead (2004),Comedy|Horror|Romance
2833,4.068740399385561,2918,Ferris Bueller's Day Off (1986),Comedy
1242,4.067024434802466,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi
1182,4.066508313539193,1208,Apocalypse Now (1979),Action|Drama|War
6182,4.0659824046920825,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Film-Noir|Sci-Fi|Thriller
2734,4.065789473684211,2819,3 Days of the Condor (a.k.a. Three Days of the Condor) (1975),Drama|Romance|Thriller
9455,4.064591078066915,44191,V for Vendetta (2006),Thriller
1217,4.063157894736842,1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller
1221,4.062908496732026,1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
2317,4.062874251497006,2401,Pale Rider (1985),Western
2110,4.062669376693767,2194,"Untouchables, The (1987)",Action|Crime|Drama
4901,4.0625491738788355,4995,"Beautiful Mind, A (2001)",Drama|Mystery|Romance
2641,4.0625,2726,"Killing, The (1956)",Crime|Film-Noir
9786,4.062305295950155,50872,Ratatouille (2007),Animation|Children|Comedy|Fantasy
3334,4.06,3421,Animal House (1978),Comedy
4011,4.0588235294117645,4103,Empire of the Sun (1987),Drama|War
3280,4.0588235294117645,3365,"Searchers, The (1956)",Drama|Western
1250,4.05761316872428,1278,Young Frankenstein (1974),Action|Comedy|Horror
2099,4.057142857142857,2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
2417,4.056923076923077,2501,October Sky (1999),Drama
1869,4.05640535372849,1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller
6762,4.056146886641831,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
1275,4.055555555555555,1304,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1231,4.055343511450381,1259,Stand by Me (1986),Adventure|Comedy|Drama
9806,4.05375,51255,Hot Fuzz (2007),Action|Comedy|Crime
1847,4.052083333333333,1931,Mutiny on the Bounty (1935),Adventure|Drama
3945,4.05,4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
954,4.05,971,Cat on a Hot Tin Roof (1958),Drama
765,4.04979674796748,778,Trainspotting (1996),Comedy|Crime|Drama
893,4.049618320610687,910,Some Like It Hot (1959),Comedy|Crime
4213,4.0490776192133655,4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
9935,4.048013245033113,53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
1865,4.0476190476190474,1949,"Man for All Seasons, A (1966)",Drama
2859,4.047528517110266,2944,"Dirty Dozen, The (1967)",Action|Drama|War
9952,4.045673076923077,54259,Stardust (2007),Adventure|Fantasy|Romance
6506,4.043290043290043,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
2184,4.043256997455471,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller
3113,4.042483660130719,3198,Papillon (1973),Drama
2983,4.041666666666667,3068,"Verdict, The (1982)",Drama|Mystery
1260,4.038851351351352,1288,This Is Spinal Tap (1984),Comedy|Musical
2665,4.038461538461538,2750,Radio Days (1987),Comedy|Drama
7744,4.038135593220339,8340,Escape from Alcatraz (1979),Drama|Thriller
9681,4.037037037037037,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
28,4.035211267605634,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
1328,4.035024154589372,1358,Sling Blade (1996),Drama|Thriller
287,4.033707865168539,290,Once Were Warriors (1994),Crime|Drama
3904,4.032595573440644,3996,"Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)",Action|Adventure|Drama|Fantasy
3927,4.032338308457711,4019,Finding Forrester (2000),Drama
1318,4.032258064516129,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1268,4.0321637426900585,1297,Real Genius (1985),Comedy
1270,4.030769230769231,1299,"Killing Fields, The (1984)",Drama|War
9262,4.030701754385965,38061,Kiss Kiss Bang Bang (2005),Action|Comedy|Mystery|Thriller
1068,4.03030303030303,1090,Platoon (1986),Drama|War
148,4.028708602782677,150,Apollo 13 (1995),Adventure|Drama
1185,4.0285714285714285,1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Fantasy|Romance
892,4.026315789473684,909,"Apartment, The (1960)",Comedy|Drama|Romance
9113,4.026315789473684,33660,Cinderella Man (2005),Drama|Romance
6976,4.026239067055394,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
1208,4.0256410256410255,1235,Harold and Maude (1971),Comedy|Drama|Romance
1230,4.0253766851704995,1258,"Shining, The (1980)",Horror|Thriller
4763,4.025,4857,Fiddler on the Roof (1971),Comedy|Drama|Musical
3004,4.023809523809524,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
2934,4.0227272727272725,3019,Drugstore Cowboy (1989),Crime|Drama
889,4.0227272727272725,906,Gaslight (1944),Drama|Thriller
668,4.022222222222222,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
10108,4.016556291390729,56367,Juno (2007),Drama|Romance
3746,4.015695067264574,3836,Kelly's Heroes (1970),Action|Comedy|War
121,4.015625,123,Chungking Express (Chóngqìng Senlín) (1994),Drama|Mystery|Romance
3582,4.015625,3671,Blazing Saddles (1974),Comedy|Western
5804,4.014131897711978,5903,Equilibrium (2002),Action|Sci-Fi|Thriller
1246,4.013816925734024,1274,Akira (1988),Action|Adventure|Animation|Sci-Fi
8081,4.012367491166078,8784,Garden State (2004),Comedy|Drama|Romance
792,4.011502029769959,805,"Time to Kill, A (1996)",Drama|Thriller
9221,4.011142061281337,36529,Lord of War (2005),Action|Crime|Drama|Romance|Thriller|War
1926,4.010440835266821,2010,Metropolis (1927),Drama|Romance|Sci-Fi|Thriller
2164,4.010067114093959,2248,Say Anything... (1989),Comedy|Drama|Romance
159,4.007162346521146,161,Crimson Tide (1995),Drama|Thriller|War
3880,4.003048780487805,3972,"Legend of Drunken Master, The (Jui Kuen II) (1994)",Action|Comedy
7962,4.002762430939226,8665,"Bourne Supremacy, The (2004)",Action|Adventure|Drama|Mystery|Thriller
1199,4.001935483870968,1225,Amadeus (1984),Drama
2676,4.000791139240507,2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
304,4.0,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
305,4.0,308,Three Colors: White (Trois couleurs: Blanc) (1994),Comedy|Drama
497,4.0,501,Naked (1993),Drama
530,4.0,534,Shadowlands (1993),Drama|Romance
1659,4.0,1719,"Sweet Hereafter, The (1997)",Drama
2092,4.0,2176,Rope (1948),Crime|Drama|Thriller
3652,4.0,3741,Badlands (1973),Crime|Drama|Thriller
6440,4.0,6552,Dirty Pretty Things (2002),Drama|Thriller
1202,4.0,1228,Raging Bull (1980),Drama
1204,4.0,1231,"Right Stuff, The (1983)",Drama
2888,4.0,2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
6641,4.0,6753,Secondhand Lions (2003),Adventure|Children|Comedy|Drama
3222,4.0,3307,City Lights (1931),Comedy|Drama|Romance
3044,4.0,3129,Sweet and Lowdown (1999),Comedy|Drama
3013,4.0,3098,"Natural, The (1984)",Drama
2147,3.9959183673469387,2231,Rounders (1998),Drama
1672,3.9945945945945946,1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
7308,3.9941935483870967,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
9577,3.9922279792746114,46976,Stranger Than Fiction (2006),Comedy|Drama|Fantasy|Romance
4792,3.9918450560652396,4886,"Monsters, Inc. (2001)",Animation|Children|Comedy|Fantasy
907,3.9918375889493514,924,2001: A Space Odyssey (1968),Adventure|Sci-Fi
8169,3.9918032786885247,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Drama
1916,3.9905987135081644,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
2952,3.989864864864865,3037,Little Big Man (1970),Adventure|Comedy|Drama|Western
476,3.9897644592428168,480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
1237,3.988341968911917,1265,Groundhog Day (1993),Comedy|Fantasy|Romance
5,3.9882148377125195,6,Heat (1995),Action|Crime|Thriller
8916,3.9882005899705013,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
6269,3.9880434782608694,6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
